record_date,item_code,quantity,customer
2025-02-17,SAMPLE-B,13,CUST-08
2025-02-17,SAMPLE-B,14,CUST-04
2025-02-17,SAMPLE-B,9,CUST-08
2025-02-17,SAMPLE-B,14,CUST-03
2025-02-18,SAMPLE-B,23,CUST-01
2025-02-18,SAMPLE-B,12,CUST-03
2025-02-18,SAMPLE-B,7,CUST-01
2025-02-18,SAMPLE-B,24,CUST-04
2025-02-19,SAMPLE-A,12,CUST-02
2025-02-19,SAMPLE-A,10,CUST-05
2025-02-19,SAMPLE-B,18,CUST-05
2025-02-19,SAMPLE-B,8,CUST-02
2025-02-19,SAMPLE-C,3,CUST-01
2025-02-20,SAMPLE-B,6,CUST-06
2025-02-20,SAMPLE-B,23,CUST-05
2025-02-20,SAMPLE-B,6,CUST-08
2025-02-20,SAMPLE-B,18,CUST-06
2025-02-20,SAMPLE-C,1,CUST-04
2025-02-21,SAMPLE-A,3,CUST-03
2025-02-21,SAMPLE-A,11,CUST-02
2025-02-21,SAMPLE-A,9,CUST-06
2025-02-21,SAMPLE-B,11,CUST-04
2025-02-21,SAMPLE-B,16,CUST-02
2025-02-21,SAMPLE-B,7,CUST-08
2025-02-24,SAMPLE-A,3,CUST-04
2025-02-24,SAMPLE-A,12,CUST-08
2025-02-24,SAMPLE-B,26,CUST-03
2025-02-24,SAMPLE-B,25,CUST-02
2025-02-25,SAMPLE-A,8,CUST-04
2025-02-25,SAMPLE-A,7,CUST-07
2025-02-25,SAMPLE-B,19,CUST-05
2025-02-25,SAMPLE-B,30,CUST-05
2025-02-25,SAMPLE-B,9,CUST-01
2025-02-25,SAMPLE-B,20,CUST-03
2025-02-25,SAMPLE-B,9,CUST-05
2025-02-26,SAMPLE-B,29,CUST-01
2025-02-26,SAMPLE-B,16,CUST-02
2025-02-26,SAMPLE-B,7,CUST-07
2025-02-26,SAMPLE-C,2,CUST-01
2025-02-27,SAMPLE-A,12,CUST-02
2025-02-27,SAMPLE-A,7,CUST-03
2025-02-27,SAMPLE-A,12,CUST-03
2025-02-27,SAMPLE-A,12,CUST-01
2025-02-27,SAMPLE-B,30,CUST-05
2025-02-27,SAMPLE-B,20,CUST-08
2025-02-27,SAMPLE-B,21,CUST-01
2025-02-28,SAMPLE-A,7,CUST-07
2025-02-28,SAMPLE-B,19,CUST-08
2025-03-03,SAMPLE-A,5,CUST-03
2025-03-03,SAMPLE-A,6,CUST-05
2025-03-03,SAMPLE-A,6,CUST-07
2025-03-03,SAMPLE-B,29,CUST-01
2025-03-03,SAMPLE-B,27,CUST-07
2025-03-04,SAMPLE-A,3,CUST-07
2025-03-04,SAMPLE-B,13,CUST-06
2025-03-04,SAMPLE-B,25,CUST-04
2025-03-04,SAMPLE-C,4,CUST-04
2025-03-05,SAMPLE-A,11,CUST-02
2025-03-05,SAMPLE-A,5,CUST-04
2025-03-05,SAMPLE-B,18,CUST-07
2025-03-05,SAMPLE-B,8,CUST-08
2025-03-05,SAMPLE-B,7,CUST-05
2025-03-05,SAMPLE-B,15,CUST-02
2025-03-06,SAMPLE-A,12,CUST-07
2025-03-06,SAMPLE-B,10,CUST-05
2025-03-06,SAMPLE-B,29,CUST-03
2025-03-06,SAMPLE-B,20,CUST-01
2025-03-06,SAMPLE-B,18,CUST-06
2025-03-07,SAMPLE-A,8,CUST-03
2025-03-07,SAMPLE-A,8,CUST-02
2025-03-07,SAMPLE-B,12,CUST-04
2025-03-07,SAMPLE-B,12,CUST-07
2025-03-07,SAMPLE-B,6,CUST-04
2025-03-10,SAMPLE-A,11,CUST-01
2025-03-10,SAMPLE-A,7,CUST-03
2025-03-10,SAMPLE-A,9,CUST-06
2025-03-10,SAMPLE-B,16,CUST-04
2025-03-10,SAMPLE-B,13,CUST-03
2025-03-10,SAMPLE-B,25,CUST-06
2025-03-10,SAMPLE-B,14,CUST-01
2025-03-10,SAMPLE-B,18,CUST-08
2025-03-10,SAMPLE-B,13,CUST-01
2025-03-11,SAMPLE-A,3,CUST-02
2025-03-11,SAMPLE-B,13,CUST-05
2025-03-11,SAMPLE-B,19,CUST-05
2025-03-11,SAMPLE-B,27,CUST-02
2025-03-11,SAMPLE-B,9,CUST-05
2025-03-11,SAMPLE-B,8,CUST-03
2025-03-12,SAMPLE-A,12,CUST-08
2025-03-12,SAMPLE-A,10,CUST-03
2025-03-12,SAMPLE-A,3,CUST-03
2025-03-12,SAMPLE-A,3,CUST-03
2025-03-12,SAMPLE-A,10,CUST-02
2025-03-12,SAMPLE-B,7,CUST-03
2025-03-12,SAMPLE-B,18,CUST-06
2025-03-12,SAMPLE-B,15,CUST-07
2025-03-12,SAMPLE-B,19,CUST-02
2025-03-12,SAMPLE-B,5,CUST-01
2025-03-12,SAMPLE-B,24,CUST-01
2025-03-12,SAMPLE-B,16,CUST-08
2025-03-12,SAMPLE-B,9,CUST-04
2025-03-12,SAMPLE-B,6,CUST-04
2025-03-13,SAMPLE-A,6,CUST-04
2025-03-13,SAMPLE-A,11,CUST-01
2025-03-13,SAMPLE-A,12,CUST-04
2025-03-13,SAMPLE-A,8,CUST-08
2025-03-13,SAMPLE-A,8,CUST-03
2025-03-13,SAMPLE-B,16,CUST-03
2025-03-13,SAMPLE-B,13,CUST-07
2025-03-13,SAMPLE-B,22,CUST-04
2025-03-13,SAMPLE-B,6,CUST-07
2025-03-14,SAMPLE-B,29,CUST-07
2025-03-14,SAMPLE-B,10,CUST-06
2025-03-14,SAMPLE-B,12,CUST-07
2025-03-14,SAMPLE-B,20,CUST-06
2025-03-14,SAMPLE-B,29,CUST-03
2025-03-14,SAMPLE-B,27,CUST-03
2025-03-14,SAMPLE-B,23,CUST-02
2025-03-14,SAMPLE-B,10,CUST-02
2025-03-14,SAMPLE-B,9,CUST-01
2025-03-14,SAMPLE-B,26,CUST-01
2025-03-14,SAMPLE-B,8,CUST-08
2025-03-14,SAMPLE-C,4,CUST-03
2025-03-14,SAMPLE-C,1,CUST-03
2025-03-17,SAMPLE-B,5,CUST-04
2025-03-17,SAMPLE-B,7,CUST-05
2025-03-18,SAMPLE-A,10,CUST-02
2025-03-18,SAMPLE-A,6,CUST-06
2025-03-18,SAMPLE-A,8,CUST-06
2025-03-18,SAMPLE-A,5,CUST-08
2025-03-18,SAMPLE-B,22,CUST-05
2025-03-18,SAMPLE-B,21,CUST-05
2025-03-18,SAMPLE-B,6,CUST-02
2025-03-18,SAMPLE-B,20,CUST-02
2025-03-19,SAMPLE-B,30,CUST-02
2025-03-19,SAMPLE-B,16,CUST-05
2025-03-19,SAMPLE-B,18,CUST-02
2025-03-19,SAMPLE-B,22,CUST-07
2025-03-19,SAMPLE-B,13,CUST-07
2025-03-20,SAMPLE-A,5,CUST-03
2025-03-20,SAMPLE-A,3,CUST-06
2025-03-20,SAMPLE-B,19,CUST-05
2025-03-20,SAMPLE-B,28,CUST-08
2025-03-21,SAMPLE-A,8,CUST-02
2025-03-21,SAMPLE-B,13,CUST-01
2025-03-21,SAMPLE-B,7,CUST-02
2025-03-24,SAMPLE-A,9,CUST-01
2025-03-24,SAMPLE-B,15,CUST-06
2025-03-24,SAMPLE-B,17,CUST-02
2025-03-24,SAMPLE-B,6,CUST-04
2025-03-24,SAMPLE-B,5,CUST-06
2025-03-24,SAMPLE-B,5,CUST-04
2025-03-25,SAMPLE-A,9,CUST-02
2025-03-25,SAMPLE-A,11,CUST-08
2025-03-25,SAMPLE-B,29,CUST-01
2025-03-25,SAMPLE-B,20,CUST-02
2025-03-25,SAMPLE-B,5,CUST-02
2025-03-25,SAMPLE-B,19,CUST-02
2025-03-25,SAMPLE-B,19,CUST-03
2025-03-25,SAMPLE-B,12,CUST-04
2025-03-25,SAMPLE-C,1,CUST-03
2025-03-26,SAMPLE-A,11,CUST-02
2025-03-26,SAMPLE-B,7,CUST-08
2025-03-26,SAMPLE-B,20,CUST-06
2025-03-26,SAMPLE-B,12,CUST-01
2025-03-26,SAMPLE-B,13,CUST-08
2025-03-26,SAMPLE-B,25,CUST-03
2025-03-26,SAMPLE-B,26,CUST-03
2025-03-26,SAMPLE-B,28,CUST-06
2025-03-27,SAMPLE-A,4,CUST-06
2025-03-27,SAMPLE-A,12,CUST-02
2025-03-27,SAMPLE-A,5,CUST-03
2025-03-27,SAMPLE-A,10,CUST-01
2025-03-27,SAMPLE-B,14,CUST-08
2025-03-27,SAMPLE-B,27,CUST-03
2025-03-28,SAMPLE-A,3,CUST-05
2025-03-28,SAMPLE-B,26,CUST-08
2025-03-28,SAMPLE-B,15,CUST-07
2025-03-28,SAMPLE-B,23,CUST-01
2025-03-28,SAMPLE-B,13,CUST-05
2025-03-28,SAMPLE-C,3,CUST-01
2025-03-31,SAMPLE-A,5,CUST-02
2025-03-31,SAMPLE-A,7,CUST-04
2025-03-31,SAMPLE-A,6,CUST-02
2025-03-31,SAMPLE-B,17,CUST-04
2025-03-31,SAMPLE-B,18,CUST-06
2025-03-31,SAMPLE-B,28,CUST-02
2025-03-31,SAMPLE-B,23,CUST-07
2025-04-01,SAMPLE-A,10,CUST-05
2025-04-01,SAMPLE-A,10,CUST-02
2025-04-01,SAMPLE-B,21,CUST-08
2025-04-01,SAMPLE-B,24,CUST-07
2025-04-01,SAMPLE-B,16,CUST-07
2025-04-01,SAMPLE-B,9,CUST-05
2025-04-01,SAMPLE-B,26,CUST-07
2025-04-01,SAMPLE-B,27,CUST-04
2025-04-01,SAMPLE-C,4,CUST-01
2025-04-02,SAMPLE-A,10,CUST-04
2025-04-02,SAMPLE-B,18,CUST-03
2025-04-02,SAMPLE-B,18,CUST-02
2025-04-02,SAMPLE-B,16,CUST-07
2025-04-02,SAMPLE-B,12,CUST-07
2025-04-02,SAMPLE-B,18,CUST-05
2025-04-02,SAMPLE-B,17,CUST-08
2025-04-03,SAMPLE-B,11,CUST-05
2025-04-03,SAMPLE-B,5,CUST-05
2025-04-03,SAMPLE-B,12,CUST-06
2025-04-03,SAMPLE-B,22,CUST-04
2025-04-03,SAMPLE-B,20,CUST-06
2025-04-03,SAMPLE-B,15,CUST-05
2025-04-04,SAMPLE-A,6,CUST-04
2025-04-04,SAMPLE-A,10,CUST-01
2025-04-04,SAMPLE-B,17,CUST-01
2025-04-04,SAMPLE-B,5,CUST-02
2025-04-04,SAMPLE-B,11,CUST-03
2025-04-04,SAMPLE-B,9,CUST-03
2025-04-04,SAMPLE-C,1,CUST-02
2025-04-07,SAMPLE-A,3,CUST-07
2025-04-07,SAMPLE-B,25,CUST-04
2025-04-08,SAMPLE-B,30,CUST-06
2025-04-08,SAMPLE-B,8,CUST-08
2025-04-08,SAMPLE-B,19,CUST-04
2025-04-08,SAMPLE-B,18,CUST-04
2025-04-09,SAMPLE-B,20,CUST-05
2025-04-09,SAMPLE-B,23,CUST-04
2025-04-09,SAMPLE-B,11,CUST-06
2025-04-09,SAMPLE-B,24,CUST-02
2025-04-10,SAMPLE-B,14,CUST-07
2025-04-10,SAMPLE-B,14,CUST-06
2025-04-10,SAMPLE-B,25,CUST-07
2025-04-10,SAMPLE-B,20,CUST-06
2025-04-11,SAMPLE-B,26,CUST-03
2025-04-11,SAMPLE-B,14,CUST-04
2025-04-11,SAMPLE-B,28,CUST-07
2025-04-11,SAMPLE-B,24,CUST-06
2025-04-11,SAMPLE-C,4,CUST-03
2025-04-14,SAMPLE-A,10,CUST-03
2025-04-14,SAMPLE-B,22,CUST-05
2025-04-14,SAMPLE-B,24,CUST-04
2025-04-14,SAMPLE-B,21,CUST-05
2025-04-15,SAMPLE-A,6,CUST-08
2025-04-15,SAMPLE-A,12,CUST-02
2025-04-15,SAMPLE-A,12,CUST-01
2025-04-15,SAMPLE-B,9,CUST-01
2025-04-15,SAMPLE-B,22,CUST-03
2025-04-15,SAMPLE-B,19,CUST-01
2025-04-15,SAMPLE-B,28,CUST-04
2025-04-16,SAMPLE-A,12,CUST-04
2025-04-16,SAMPLE-B,15,CUST-02
2025-04-16,SAMPLE-B,29,CUST-07
2025-04-17,SAMPLE-B,25,CUST-08
2025-04-17,SAMPLE-B,16,CUST-02
2025-04-17,SAMPLE-B,13,CUST-07
2025-04-17,SAMPLE-B,30,CUST-07
2025-04-18,SAMPLE-A,12,CUST-08
2025-04-18,SAMPLE-B,28,CUST-05
2025-04-18,SAMPLE-B,18,CUST-05
2025-04-21,SAMPLE-B,17,CUST-04
2025-04-21,SAMPLE-B,27,CUST-04
2025-04-21,SAMPLE-B,21,CUST-02
2025-04-21,SAMPLE-B,15,CUST-07
2025-04-21,SAMPLE-C,1,CUST-03
2025-04-22,SAMPLE-B,15,CUST-02
2025-04-22,SAMPLE-B,19,CUST-06
2025-04-22,SAMPLE-B,6,CUST-05
2025-04-22,SAMPLE-B,27,CUST-04
2025-04-22,SAMPLE-B,27,CUST-07
2025-04-22,SAMPLE-B,14,CUST-07
2025-04-23,SAMPLE-A,5,CUST-07
2025-04-23,SAMPLE-A,5,CUST-01
2025-04-23,SAMPLE-A,11,CUST-01
2025-04-23,SAMPLE-B,28,CUST-07
2025-04-23,SAMPLE-B,8,CUST-01
2025-04-23,SAMPLE-B,19,CUST-01
2025-04-24,SAMPLE-A,4,CUST-02
2025-04-24,SAMPLE-A,3,CUST-05
2025-04-24,SAMPLE-B,12,CUST-05
2025-04-24,SAMPLE-B,23,CUST-04
2025-04-24,SAMPLE-B,30,CUST-07
2025-04-24,SAMPLE-B,30,CUST-04
2025-04-24,SAMPLE-C,4,CUST-03
2025-04-24,SAMPLE-C,3,CUST-03
2025-04-25,SAMPLE-B,14,CUST-04
2025-04-25,SAMPLE-B,11,CUST-05
2025-04-25,SAMPLE-B,17,CUST-06
2025-04-25,SAMPLE-B,24,CUST-01
2025-04-25,SAMPLE-B,18,CUST-06
2025-04-28,SAMPLE-A,9,CUST-02
2025-04-28,SAMPLE-B,15,CUST-01
2025-04-28,SAMPLE-B,16,CUST-01
2025-04-28,SAMPLE-B,17,CUST-07
2025-04-28,SAMPLE-B,20,CUST-05
2025-04-29,SAMPLE-A,8,CUST-01
2025-04-29,SAMPLE-B,16,CUST-01
2025-04-29,SAMPLE-B,12,CUST-08
2025-04-29,SAMPLE-B,13,CUST-07
2025-04-29,SAMPLE-B,23,CUST-08
2025-04-29,SAMPLE-C,2,CUST-04
2025-04-30,SAMPLE-B,19,CUST-08
2025-04-30,SAMPLE-B,27,CUST-06
2025-04-30,SAMPLE-B,16,CUST-03
2025-04-30,SAMPLE-B,16,CUST-02
2025-04-30,SAMPLE-C,1,CUST-02
2025-05-01,SAMPLE-A,4,CUST-02
2025-05-01,SAMPLE-B,22,CUST-08
2025-05-01,SAMPLE-B,5,CUST-01
2025-05-01,SAMPLE-B,24,CUST-05
2025-05-01,SAMPLE-B,5,CUST-05
2025-05-01,SAMPLE-B,12,CUST-01
2025-05-01,SAMPLE-B,19,CUST-01
2025-05-01,SAMPLE-B,18,CUST-06
2025-05-01,SAMPLE-C,3,CUST-01
2025-05-02,SAMPLE-A,4,CUST-06
2025-05-02,SAMPLE-B,27,CUST-04
2025-05-02,SAMPLE-B,6,CUST-05
2025-05-02,SAMPLE-B,6,CUST-07
2025-05-02,SAMPLE-B,9,CUST-03
2025-05-05,SAMPLE-A,11,CUST-07
2025-05-05,SAMPLE-B,11,CUST-08
2025-05-05,SAMPLE-B,10,CUST-08
2025-05-05,SAMPLE-B,7,CUST-08
2025-05-06,SAMPLE-A,6,CUST-03
2025-05-06,SAMPLE-A,8,CUST-05
2025-05-06,SAMPLE-B,28,CUST-03
2025-05-06,SAMPLE-B,20,CUST-05
2025-05-06,SAMPLE-B,20,CUST-06
2025-05-06,SAMPLE-B,30,CUST-02
2025-05-07,SAMPLE-B,7,CUST-05
2025-05-08,SAMPLE-A,11,CUST-01
2025-05-08,SAMPLE-A,12,CUST-02
2025-05-08,SAMPLE-B,12,CUST-03
2025-05-08,SAMPLE-B,13,CUST-06
2025-05-08,SAMPLE-B,10,CUST-05
2025-05-08,SAMPLE-B,27,CUST-08
2025-05-08,SAMPLE-B,25,CUST-04
2025-05-09,SAMPLE-A,4,CUST-04
2025-05-09,SAMPLE-B,20,CUST-06
2025-05-09,SAMPLE-B,16,CUST-06
2025-05-09,SAMPLE-B,13,CUST-08
2025-05-12,SAMPLE-B,8,CUST-08
2025-05-12,SAMPLE-B,15,CUST-02
2025-05-13,SAMPLE-B,29,CUST-03
2025-05-13,SAMPLE-B,24,CUST-07
2025-05-13,SAMPLE-B,17,CUST-08
2025-05-14,SAMPLE-B,26,CUST-03
2025-05-14,SAMPLE-B,9,CUST-04
2025-05-15,SAMPLE-A,8,CUST-08
2025-05-15,SAMPLE-B,25,CUST-01
2025-05-15,SAMPLE-B,6,CUST-03
2025-05-15,SAMPLE-B,12,CUST-02
2025-05-15,SAMPLE-B,8,CUST-04
2025-05-15,SAMPLE-B,5,CUST-08
2025-05-15,SAMPLE-B,23,CUST-02
2025-05-15,SAMPLE-B,19,CUST-01
2025-05-15,SAMPLE-B,16,CUST-02
2025-05-16,SAMPLE-A,12,CUST-02
2025-05-16,SAMPLE-B,27,CUST-02
2025-05-16,SAMPLE-B,22,CUST-08
2025-05-16,SAMPLE-B,7,CUST-07
2025-05-19,SAMPLE-B,12,CUST-08
2025-05-19,SAMPLE-B,29,CUST-06
2025-05-19,SAMPLE-C,2,CUST-01
2025-05-19,SAMPLE-C,3,CUST-01
2025-05-20,SAMPLE-A,11,CUST-04
2025-05-20,SAMPLE-B,23,CUST-08
2025-05-21,SAMPLE-B,27,CUST-08
2025-05-21,SAMPLE-B,28,CUST-04
2025-05-21,SAMPLE-B,24,CUST-07
2025-05-21,SAMPLE-B,5,CUST-04
2025-05-21,SAMPLE-B,27,CUST-08
2025-05-21,SAMPLE-B,17,CUST-08
2025-05-21,SAMPLE-B,22,CUST-07
2025-05-22,SAMPLE-B,12,CUST-01
2025-05-22,SAMPLE-B,22,CUST-01
2025-05-22,SAMPLE-B,23,CUST-06
2025-05-23,SAMPLE-A,5,CUST-05
2025-05-23,SAMPLE-B,18,CUST-06
2025-05-26,SAMPLE-A,8,CUST-03
2025-05-26,SAMPLE-A,4,CUST-02
2025-05-26,SAMPLE-B,26,CUST-05
2025-05-26,SAMPLE-B,11,CUST-02
2025-05-26,SAMPLE-B,27,CUST-07
2025-05-26,SAMPLE-C,2,CUST-02
2025-05-27,SAMPLE-A,3,CUST-03
2025-05-27,SAMPLE-B,17,CUST-07
2025-05-27,SAMPLE-B,27,CUST-06
2025-05-28,SAMPLE-A,9,CUST-03
2025-05-28,SAMPLE-B,15,CUST-05
2025-05-28,SAMPLE-B,30,CUST-08
2025-05-28,SAMPLE-B,6,CUST-03
2025-05-29,SAMPLE-A,9,CUST-08
2025-05-29,SAMPLE-A,7,CUST-07
2025-05-29,SAMPLE-A,8,CUST-04
2025-05-29,SAMPLE-B,9,CUST-08
2025-05-29,SAMPLE-B,27,CUST-08
2025-05-29,SAMPLE-B,17,CUST-06
2025-05-30,SAMPLE-B,29,CUST-04
2025-05-30,SAMPLE-B,30,CUST-03
2025-05-30,SAMPLE-B,12,CUST-03
2025-06-02,SAMPLE-A,8,CUST-01
2025-06-02,SAMPLE-B,26,CUST-01
2025-06-02,SAMPLE-B,16,CUST-08
2025-06-02,SAMPLE-B,17,CUST-02
2025-06-03,SAMPLE-A,12,CUST-07
2025-06-03,SAMPLE-A,5,CUST-03
2025-06-03,SAMPLE-B,17,CUST-07
2025-06-03,SAMPLE-B,11,CUST-08
2025-06-03,SAMPLE-B,25,CUST-01
2025-06-03,SAMPLE-B,19,CUST-08
2025-06-03,SAMPLE-B,28,CUST-05
2025-06-04,SAMPLE-A,8,CUST-03
2025-06-04,SAMPLE-B,12,CUST-08
2025-06-04,SAMPLE-B,27,CUST-01
2025-06-04,SAMPLE-B,29,CUST-04
2025-06-04,SAMPLE-B,18,CUST-02
2025-06-04,SAMPLE-B,21,CUST-06
2025-06-04,SAMPLE-B,24,CUST-07
2025-06-04,SAMPLE-B,17,CUST-05
2025-06-04,SAMPLE-B,15,CUST-03
2025-06-04,SAMPLE-B,22,CUST-07
2025-06-05,SAMPLE-B,6,CUST-02
2025-06-05,SAMPLE-B,25,CUST-05
2025-06-05,SAMPLE-B,20,CUST-03
2025-06-06,SAMPLE-B,17,CUST-06
2025-06-06,SAMPLE-B,12,CUST-05
2025-06-06,SAMPLE-B,6,CUST-01
2025-06-06,SAMPLE-C,3,CUST-04
2025-06-09,SAMPLE-A,12,CUST-06
2025-06-09,SAMPLE-A,6,CUST-07
2025-06-09,SAMPLE-B,23,CUST-03
2025-06-09,SAMPLE-B,23,CUST-04
2025-06-09,SAMPLE-B,7,CUST-03
2025-06-09,SAMPLE-B,28,CUST-02
2025-06-09,SAMPLE-B,20,CUST-03
2025-06-09,SAMPLE-B,22,CUST-06
2025-06-09,SAMPLE-B,27,CUST-04
2025-06-09,SAMPLE-C,2,CUST-04
2025-06-10,SAMPLE-A,5,CUST-01
2025-06-10,SAMPLE-B,21,CUST-06
2025-06-10,SAMPLE-B,24,CUST-01
2025-06-10,SAMPLE-B,12,CUST-01
2025-06-11,SAMPLE-A,5,CUST-03
2025-06-11,SAMPLE-B,27,CUST-01
2025-06-11,SAMPLE-B,28,CUST-05
2025-06-11,SAMPLE-B,19,CUST-04
2025-06-11,SAMPLE-B,14,CUST-08
2025-06-12,SAMPLE-A,11,CUST-06
2025-06-12,SAMPLE-B,26,CUST-05
2025-06-12,SAMPLE-B,25,CUST-01
2025-06-12,SAMPLE-B,17,CUST-07
2025-06-12,SAMPLE-B,15,CUST-04
2025-06-12,SAMPLE-B,28,CUST-02
2025-06-12,SAMPLE-B,20,CUST-06
2025-06-13,SAMPLE-B,10,CUST-07
2025-06-13,SAMPLE-B,10,CUST-02
2025-06-13,SAMPLE-B,29,CUST-07
2025-06-13,SAMPLE-B,23,CUST-04
2025-06-16,SAMPLE-B,14,CUST-01
2025-06-16,SAMPLE-B,30,CUST-04
2025-06-16,SAMPLE-B,13,CUST-03
2025-06-16,SAMPLE-B,16,CUST-02
2025-06-16,SAMPLE-B,9,CUST-06
2025-06-17,SAMPLE-A,8,CUST-03
2025-06-17,SAMPLE-B,28,CUST-08
2025-06-17,SAMPLE-B,15,CUST-01
2025-06-17,SAMPLE-B,30,CUST-06
2025-06-18,SAMPLE-A,8,CUST-05
2025-06-18,SAMPLE-A,5,CUST-07
2025-06-18,SAMPLE-A,11,CUST-02
2025-06-18,SAMPLE-A,6,CUST-02
2025-06-18,SAMPLE-A,5,CUST-05
2025-06-18,SAMPLE-B,13,CUST-06
2025-06-18,SAMPLE-B,17,CUST-01
2025-06-19,SAMPLE-A,12,CUST-01
2025-06-19,SAMPLE-B,22,CUST-03
2025-06-19,SAMPLE-B,7,CUST-04
2025-06-19,SAMPLE-B,6,CUST-04
2025-06-19,SAMPLE-B,12,CUST-07
2025-06-19,SAMPLE-B,9,CUST-02
2025-06-20,SAMPLE-A,4,CUST-07
2025-06-20,SAMPLE-B,10,CUST-07
2025-06-20,SAMPLE-C,4,CUST-04
2025-06-23,SAMPLE-A,11,CUST-05
2025-06-23,SAMPLE-B,26,CUST-01
2025-06-23,SAMPLE-B,26,CUST-08
2025-06-23,SAMPLE-B,16,CUST-02
2025-06-23,SAMPLE-B,10,CUST-05
2025-06-23,SAMPLE-B,13,CUST-08
2025-06-23,SAMPLE-B,19,CUST-06
2025-06-24,SAMPLE-A,7,CUST-06
2025-06-24,SAMPLE-A,8,CUST-07
2025-06-24,SAMPLE-A,7,CUST-07
2025-06-24,SAMPLE-A,4,CUST-05
2025-06-24,SAMPLE-B,15,CUST-03
2025-06-24,SAMPLE-B,22,CUST-02
2025-06-24,SAMPLE-B,22,CUST-05
2025-06-24,SAMPLE-B,14,CUST-03
2025-06-24,SAMPLE-B,11,CUST-06
2025-06-25,SAMPLE-B,14,CUST-03
2025-06-25,SAMPLE-B,9,CUST-06
2025-06-25,SAMPLE-B,25,CUST-08
2025-06-25,SAMPLE-B,22,CUST-04
2025-06-25,SAMPLE-B,7,CUST-05
2025-06-25,SAMPLE-B,22,CUST-06
2025-06-26,SAMPLE-A,5,CUST-08
2025-06-26,SAMPLE-B,18,CUST-07
2025-06-26,SAMPLE-B,11,CUST-04
2025-06-26,SAMPLE-B,17,CUST-06
2025-06-27,SAMPLE-A,8,CUST-05
2025-06-27,SAMPLE-A,9,CUST-04
2025-06-27,SAMPLE-A,5,CUST-02
2025-06-27,SAMPLE-B,8,CUST-08
2025-06-30,SAMPLE-A,3,CUST-06
2025-06-30,SAMPLE-A,5,CUST-02
2025-06-30,SAMPLE-B,12,CUST-02
2025-06-30,SAMPLE-B,10,CUST-03
2025-06-30,SAMPLE-B,26,CUST-02
2025-06-30,SAMPLE-B,6,CUST-03
2025-07-01,SAMPLE-A,10,CUST-02
2025-07-01,SAMPLE-A,10,CUST-08
2025-07-01,SAMPLE-A,6,CUST-05
2025-07-01,SAMPLE-A,9,CUST-08
2025-07-01,SAMPLE-B,24,CUST-02
2025-07-01,SAMPLE-B,24,CUST-08
2025-07-01,SAMPLE-B,20,CUST-03
2025-07-01,SAMPLE-C,2,CUST-02
2025-07-02,SAMPLE-A,4,CUST-05
2025-07-02,SAMPLE-B,5,CUST-05
2025-07-03,SAMPLE-B,14,CUST-01
2025-07-03,SAMPLE-B,30,CUST-07
2025-07-03,SAMPLE-B,18,CUST-04
2025-07-04,SAMPLE-A,5,CUST-07
2025-07-04,SAMPLE-A,6,CUST-03
2025-07-04,SAMPLE-C,1,CUST-01
2025-07-04,SAMPLE-C,4,CUST-03
2025-07-07,SAMPLE-A,11,CUST-01
2025-07-07,SAMPLE-B,27,CUST-06
2025-07-07,SAMPLE-C,4,CUST-02
2025-07-08,SAMPLE-B,9,CUST-04
2025-07-08,SAMPLE-B,21,CUST-08
2025-07-08,SAMPLE-B,11,CUST-05
2025-07-08,SAMPLE-C,2,CUST-01
2025-07-09,SAMPLE-B,12,CUST-05
2025-07-09,SAMPLE-B,18,CUST-08
2025-07-09,SAMPLE-B,8,CUST-05
2025-07-10,SAMPLE-B,23,CUST-02
2025-07-10,SAMPLE-B,12,CUST-08
2025-07-10,SAMPLE-B,9,CUST-06
2025-07-10,SAMPLE-B,10,CUST-06
2025-07-10,SAMPLE-B,10,CUST-03
2025-07-10,SAMPLE-C,2,CUST-04
2025-07-10,SAMPLE-C,3,CUST-03
2025-07-11,SAMPLE-A,4,CUST-08
2025-07-11,SAMPLE-A,10,CUST-08
2025-07-11,SAMPLE-B,5,CUST-07
2025-07-11,SAMPLE-C,1,CUST-02
2025-07-11,SAMPLE-C,2,CUST-01
2025-07-14,SAMPLE-B,7,CUST-08
2025-07-14,SAMPLE-B,8,CUST-03
2025-07-14,SAMPLE-B,22,CUST-02
2025-07-14,SAMPLE-B,21,CUST-06
2025-07-15,SAMPLE-B,13,CUST-07
2025-07-16,SAMPLE-B,16,CUST-04
2025-07-16,SAMPLE-B,7,CUST-01
2025-07-17,SAMPLE-B,26,CUST-06
2025-07-17,SAMPLE-B,6,CUST-08
2025-07-17,SAMPLE-B,25,CUST-02
2025-07-17,SAMPLE-B,16,CUST-07
2025-07-18,SAMPLE-A,4,CUST-04
2025-07-18,SAMPLE-A,9,CUST-03
2025-07-18,SAMPLE-A,7,CUST-07
2025-07-18,SAMPLE-B,15,CUST-03
2025-07-18,SAMPLE-B,17,CUST-07
2025-07-18,SAMPLE-C,3,CUST-03
2025-07-21,SAMPLE-A,5,CUST-07
2025-07-21,SAMPLE-B,16,CUST-04
2025-07-21,SAMPLE-B,23,CUST-06
2025-07-21,SAMPLE-B,18,CUST-08
2025-07-21,SAMPLE-B,15,CUST-05
2025-07-22,SAMPLE-A,4,CUST-03
2025-07-22,SAMPLE-A,11,CUST-06
2025-07-22,SAMPLE-B,7,CUST-03
